CIK,Year,Quarter,Ticker,Stock Price,Total Revenue,Net Income,EPS,Operating Margin
0000006201,2008,2,AAL,2.36,6179.00,-1448.00,-5.77,-20.87
0000006201,2008,3,AAL,5.68,6421.00,45.00,0.17,-3.36
0000006201,2009,1,AAL,2.39,4839.00,-375.00,-1.35,-4.01
0000006201,2009,2,AAL,2.29,4889.00,-390.00,-1.39,-4.62
0000006201,2009,3,AAL,4.43,5127.00,-359.00,-1.26,-3.78
0000006201,2010,1,AAL,6.93,5068.00,-505.00,-1.52,-5.88
0000006201,2010,2,AAL,8.12,5674.00,-11.00,-0.03,3.45
0000006201,2010,3,AAL,8.72,5842.00,143.00,0.43,5.85
0000006201,2011,1,AAL,8.21,5533.00,-436.00,-1.31,-4.19
0000006201,2011,2,AAL,8.40,6114.00,-286.00,-0.85,-1.28
0000006201,2011,3,AAL,5.19,6376.00,-162.00,-0.48,0.61
0000006201,2012,1,AAL,7.16,6037.00,-1660.00,-4.95,-1.47
0000006201,2012,2,AAL,12.57,6452.00,-241.00,-0.72,2.20
0000006201,2012,3,AAL,9.86,6429.00,-238.00,-0.71,0.79
0000006201,2013,1,AAL,16.00,6098.00,-341.00,-1.02,0.85
0000006201,2013,2,AAL,15.48,6449.00,220.00,0.65,7.58
0000006201,2013,3,AAL,17.87,6828.00,289.00,0.86,10.22
0000006201,2014,1,AAL,34.50,9995.00,480.00,0.66,7.30
0000006201,2014,2,AAL,40.50,11355.00,864.00,1.20,12.32
0000006201,2014,3,AAL,33.53,11139.00,942.00,1.31,11.31
0000006201,2015,1,AAL,50.11,9827.00,932.00,1.34,12.38
0000006201,2015,2,AAL,38.00,10827.00,1704.00,2.47,17.73
0000006201,2015,3,AAL,37.03,10706.00,1693.00,,18.68
0000006201,2016,1,AAL,39.30,9435.00,700.00,1.15,14.15
0000006201,2016,2,AAL,27.21,10363.00,950.00,1.69,16.88
0000006201,2016,3,AAL,35.29,10594.00,737.00,,13.51
0000006201,2017,1,AAL,40.97,9624.00,234.00,0.46,6.25
0000006201,2017,2,AAL,48.84,11105.00,803.00,1.64,13.83
0000006201,2017,3,AAL,46.19,10878.00,624.00,1.29,11.32
0000006201,2018,1,AAL,50.74,10401.00,186.00,0.39,4.14
0000006201,2018,2,AAL,37.16,11643.00,566.00,1.22,8.83
0000006201,2018,3,AAL,40.56,11559.00,341.00,0.74,5.62
0000006201,2019,1,AAL,31.34,10584.00,185.00,0.41,3.55
0000006201,2019,2,AAL,32.27,11960.00,662.00,1.49,9.63
0000006201,2019,3,AAL,26.78,11911.00,425.00,0.96,6.79
0000070870,2020,1,,,8515.00,-2241.00,-5.26,-29.92
0000006201,2020,2,AAL,13.07,1622.00,-2067.00,-4.82,-153.11
0000006201,2020,3,AAL,12.29,3173.00,-2399.00,-4.71,-90.50
0000006201,2021,1,AAL,23.90,4008.00,-1250.00,-1.97,-32.81
0000006201,2021,2,AAL,21.21,7478.00,19.00,0.03,5.90
0000006201,2021,3,AAL,20.52,8969.00,169.00,0.26,6.64
0000006201,2022,1,AAL,18.25,8899.00,-1635.00,-2.52,-19.38
0000006201,2022,2,AAL,12.68,13422.00,476.00,0.73,7.58
0000006201,2022,3,AAL,12.04,13462.00,483.00,0.74,6.91
0000006201,2023,2,AAL,17.94,14055.00,1338.00,2.05,15.39
0000006201,2023,3,AAL,12.81,13482.00,-545.00,-0.83,-1.65
0000006201,2024,1,AAL,15.35,12570.00,-312.00,-0.48,0.06
0000006201,2024,2,AAL,11.33,14334.00,717.00,1.09,9.65
0000006201,2024,3,AAL,11.24,13647.00,-149.00,-0.23,0.65
0000019617,2000,2,AMJB,,5416.00,1091.00,0.88,20.16
0000019617,2000,3,AMJB,,5400.00,884.00,0.69,16.19
0000019617,2001,1,AMJB,,8253.00,1199.00,0.60,22.79
0000019617,2001,2,AMJB,,6871.00,378.00,0.18,9.66
0000019617,2001,3,AMJB,,7349.00,449.00,0.22,9.10
0000019617,2002,1,AMJB,,7598.00,982.00,0.49,15.13
0000019617,2002,2,AMJB,,7574.00,1028.00,0.51,20.58
0000019617,2002,3,AMJB,,6947.00,40.00,0.01,4.68
0000019617,2003,1,AMJB,,8406.00,1400.00,0.69,25.24
0000019617,2003,2,AMJB,,8599.00,1815.00,0.90,21.10
0000019617,2003,3,AMJB,,7748.00,1628.00,0.80,31.38
0000019617,2004,1,AMJB,,8977.00,1930.00,0.94,32.33
0000019617,2004,2,AMJB,,8599.00,-548.00,-0.27,21.00
0000019617,2004,3,AMJB,,12505.00,1418.00,0.39,15.67
0000019617,2005,1,AMJB,,13647.00,2264.00,0.64,24.03
0000019617,2005,2,AMJB,,12743.00,994.00,0.28,9.87
0000019617,2005,3,AMJB,,14465.00,2527.00,0.72,26.00
0000019617,2006,1,AMJB,,15236.00,3081.00,0.86,30.52
0000019617,2006,2,AMJB,,14940.00,3540.00,1.02,34.88
0000019617,2006,3,AMJB,,15400.00,3297.00,0.92,21.00
0000019617,2007,1,AMJB,,18968.00,4787.00,1.38,25.23
0000019617,2007,2,AMJB,,18908.00,4234.00,1.24,22.38
0000019617,2007,3,AMJB,,16112.00,3373.00,1.00,20.93
0000019617,2008,1,AMJB,,16890.00,2373.00,0.68,20.93
0000019617,2008,2,AMJB,,18399.00,2003.00,0.54,33.80
0000019617,2008,3,AMJB,,14737.00,527.00,0.11,
0000019617,2009,1,AMJB,,25025.00,2141.00,0.40,
0000019617,2009,2,AMJB,,25623.00,2721.00,0.28,10.61
0000019617,2009,3,AMJB,,26622.00,3588.00,0.82,49.48
0000019617,2010,1,AMJB,,27671.00,3326.00,0.74,41.73
0000019617,2010,2,AMJB,,25101.00,4795.00,1.09,
0000019617,2010,3,AMJB,,23824.00,4418.00,1.01,39.57
0000019617,2011,1,AMJB,,25221.00,5555.00,1.28,
0000019617,2011,2,AMJB,,26779.00,5431.00,1.27,37.13
0000019617,2011,3,AMJB,,23763.00,4262.00,1.02,
0000019617,2012,1,AMJB,,26712.00,5383.00,1.31,20.16
0000019617,2012,2,AMJB,,22180.00,4960.00,1.21,
0000019617,2012,3,AMJB,,25146.00,5708.00,1.41,38.87
0000019617,2013,1,AMJB,,25122.00,6529.00,1.59,38.64
0000019617,2013,2,AMJB,,25211.00,6496.00,1.60,
0000019617,2013,3,AMJB,,23117.00,-380.00,-0.17,
0000019617,2014,1,AMJB,,22993.00,5274.00,1.28,36.34
0000019617,2014,2,AMJB,,24454.00,5985.00,1.46,
0000019617,2014,3,AMJB,,24246.00,5572.00,1.36,34.85
0000019617,2015,1,AMJB,,24066.00,5914.00,1.45,
0000019617,2015,2,AMJB,,23812.00,6290.00,1.54,
0000019617,2015,3,AMJB,,22780.00,6804.00,1.68,32.53
0000019617,2016,1,AMJB,,23239.00,5520.00,1.35,
0000019617,2016,2,AMJB,,24380.00,6200.00,1.55,
0000019617,2016,3,AMJB,,24673.00,6286.00,1.58,41.40
0000019617,2017,1,AMJB,,24675.00,6448.00,1.65,39.16
0000019617,2017,2,AMJB,,25470.00,7029.00,1.82,
0000019617,2017,3,AMJB,,25326.00,6732.00,1.76,
0000019617,2018,1,AMJB,,27907.00,8712.00,2.37,
0000019617,2018,2,AMJB,,27753.00,8316.00,2.29,42.46
0000019617,2018,3,AMJB,,27260.00,8380.00,2.34,
0000019617,2019,1,AMJB,,29123.00,9179.00,2.65,
0000019617,2019,2,AMJB,,28832.00,9652.00,2.82,43.33
0000019617,2019,3,AMJB,,29341.00,9080.00,2.68,
0000019617,2020,1,AMJB,,28251.00,2865.00,0.78,40.35
0000019617,2020,2,AMJB,,32980.00,4687.00,1.38,48.63
0000019617,2020,3,AMJB,,29147.00,9443.00,2.92,42.12
0000019617,2021,1,AMJB,,32266.00,14300.00,4.50,41.97
0000019617,2021,2,AMJB,,30479.00,11948.00,3.78,42.03
0000019617,2021,3,AMJB,,29647.00,11687.00,3.74,
0000019617,2022,1,AMJB,,30717.00,8282.00,2.63,
0000019617,2022,2,AMJB,,30715.00,8649.00,2.76,
0000019617,2022,3,AMJB,,32716.00,9737.00,3.12,41.38
0000019617,2023,1,AMJB,,38349.00,12622.00,4.11,47.60
0000019617,2023,2,AMJB,,41307.00,14472.00,4.75,49.57
0000019617,2023,3,AMJB,,39874.00,13151.00,4.33,
0000019617,2024,1,AMJB,27.26,41934.00,13419.00,4.44,45.70
0000019617,2024,2,AMJB,27.68,50200.00,18149.00,6.12,
0000019617,2024,3,AMJB,27.65,42654.00,12898.00,4.37,47.08
0000021344,2001,1,KO,11.33,4479.00,863.00,0.35,28.60
0000021344,2001,2,KO,11.34,5293.00,1118.00,0.45,28.60
0000021344,2001,3,KO,11.93,5397.00,1074.00,0.43,24.30
0000021344,2002,1,KO,13.41,4079.00,-125.00,-0.05,30.70
0000021344,2002,2,KO,14.43,5368.00,1290.00,0.52,30.80
0000021344,2002,3,KO,12.41,5322.00,1161.00,0.47,29.00
0000021344,2003,1,KO,10.58,4498.00,835.00,0.34,23.90
0000021344,2003,2,KO,12.19,5691.00,1362.00,0.55,28.10
0000021344,2003,3,KO,11.34,5662.00,1223.00,0.50,25.60
0000021344,2004,1,KO,13.40,5078.00,1127.00,0.46,28.60
0000021344,2004,2,KO,13.52,5965.00,1584.00,0.65,30.20
0000021344,2004,3,KO,10.79,5662.00,935.00,0.39,19.40
0000021344,2005,1,KO,11.37,5266.00,1002.00,0.42,25.80
0000021344,2005,2,KO,11.46,6310.00,1723.00,0.72,31.30
0000021344,2005,3,KO,11.93,6037.00,1283.00,0.54,24.70
0000021344,2006,1,KO,11.73,5226.00,1106.00,0.47,26.70
0000021344,2006,2,KO,12.14,6476.00,1836.00,0.78,31.50
0000021344,2006,3,KO,12.70,6454.00,1460.00,0.62,25.74
0000021344,2007,1,KO,13.83,6103.00,1262.00,0.55,26.70
0000021344,2007,2,KO,15.17,7733.00,1851.00,0.80,29.40
0000021344,2007,3,KO,16.77,7690.00,1654.00,0.72,23.79
0000021344,2008,1,KO,17.97,7379.00,1500.00,0.65,25.40
0000021344,2008,2,KO,15.45,9046.00,1422.00,0.61,29.56
0000021344,2008,3,KO,15.83,8393.00,1890.00,0.82,26.05
0000021344,2009,1,KO,13.41,7169.00,1348.00,0.58,26.00
0000021344,2009,2,KO,14.76,8267.00,2037.00,0.88,29.50
0000021344,2009,3,KO,16.66,8044.00,1896.00,0.82,26.74
0000021344,2010,1,KO,17.32,7525.00,1614.00,0.70,29.02
0000021344,2010,2,KO,15.92,8674.00,2369.00,1.03,31.82
0000021344,2010,4,KO,21.19,8426.00,2055.00,0.89,27.82
0000021344,2011,1,KO,21.53,10517.00,1900.00,0.83,21.66
0000021344,2011,2,KO,22.00,12737.00,2797.00,1.22,24.90
0000021344,2011,3,KO,22.24,12248.00,2243.00,0.97,22.45
0000021344,2012,1,KO,24.72,11137.00,2054.00,0.91,22.50
0000021344,2012,2,KO,26.29,13085.00,2788.00,1.24,25.16
0000021344,2012,3,KO,25.68,12340.00,2311.00,0.51,22.63
0000021344,2013,1,KO,27.77,11035.00,1751.00,0.39,21.82
0000021344,2013,2,KO,27.73,12749.00,2676.00,0.60,25.44
0000021344,2013,3,KO,26.38,12030.00,2447.00,0.55,20.56
0000021344,2014,1,KO,27.33,10576.00,1619.00,0.37,22.46
0000021344,2014,2,KO,30.17,12574.00,2595.00,0.59,25.22
0000021344,2014,3,KO,30.60,11976.00,2114.00,0.48,22.63
0000021344,2015,1,KO,29.53,10711.00,1557.00,0.36,21.42
0000021344,2015,2,KO,28.81,12156.00,3108.00,0.71,20.85
0000021344,2015,3,KO,29.72,11427.00,1449.00,0.33,20.82
0000021344,2016,1,KO,34.89,10282.00,1483.00,0.34,20.82
0000021344,2016,2,KO,34.36,11539.00,3448.00,0.80,24.77
0000021344,2016,3,KO,32.34,10633.00,1046.00,0.24,21.35
0000021344,2017,1,KO,32.99,9118.00,1184.00,0.28,21.73
0000021344,2017,2,KO,35.15,9702.00,1371.00,0.32,21.41
0000021344,2017,3,KO,35.56,9078.00,1447.00,0.34,23.36
0000021344,2018,1,KO,34.90,7626.00,1400.00,0.32,23.75
0000021344,2018,2,KO,35.56,8927.00,2331.00,0.54,30.56
0000021344,2018,3,KO,37.76,8245.00,1818.00,0.44,30.63
0000021344,2019,1,KO,38.95,8020.00,1703.00,0.39,29.13
0000021344,2019,2,KO,42.66,9997.00,2607.00,0.61,29.88
0000021344,2019,3,KO,45.94,9507.00,2593.00,0.61,26.29
0000021344,2020,1,KO,37.95,8601.00,2775.00,0.65,27.67
0000021344,2020,2,KO,38.67,7150.00,1779.00,0.41,27.68
0000021344,2020,3,KO,43.07,8652.00,1737.00,0.40,26.56
0000021344,2021,1,KO,46.73,9020.00,2245.00,0.52,30.19
0000021344,2021,2,KO,48.33,10129.00,2641.00,0.61,29.78
0000021344,2021,3,KO,47.22,10042.00,2475.00,0.57,28.85
0000021344,2022,1,KO,56.66,10491.00,2793.00,0.64,32.47
0000021344,2022,3,KO,51.94,11325.00,1905.00,0.44,20.67
0000021344,2023,1,KO,58.37,10980.00,3113.00,0.72,30.65
0000021344,2023,2,KO,57.10,11972.00,2547.00,0.59,20.08
0000021344,2023,3,KO,53.50,11953.00,3087.00,0.71,27.35
0000021344,2024,1,KO,59.40,11300.00,3177.00,0.74,18.94
0000021344,2024,2,KO,62.28,12363.00,2411.00,0.56,21.30
0000021344,2024,3,KO,70.80,11854.00,2848.00,0.66,21.17
0000034088,2001,1,XOM,18.83,57300.00,5000.00,1.45,
0000034088,2001,2,XOM,20.41,56184.00,4460.00,0.66,12.24
0000034088,2001,3,XOM,18.52,52113.00,3180.00,0.46,10.06
0000034088,2002,1,XOM,20.84,43531.00,2090.00,0.30,7.72
0000034088,2002,2,XOM,19.57,50909.00,2640.00,0.40,8.43
0000034088,2002,3,XOM,15.36,54182.00,2640.00,0.39,8.30
0000034088,2003,1,XOM,17.05,63780.00,7040.00,1.05,10.17
0000034088,2003,2,XOM,17.64,57165.00,4170.00,0.63,7.30
0000034088,2003,3,XOM,18.11,59841.00,3650.00,0.55,9.97
0000034088,2004,1,XOM,20.85,67602.00,5440.00,0.83,13.25
0000034088,2004,2,XOM,22.41,70693.00,5790.00,0.89,13.41
0000034088,2004,3,XOM,24.53,76375.00,5680.00,0.88,12.48
0000034088,2005,1,XOM,30.56,82051.00,7860.00,1.23,15.73
0000034088,2005,2,XOM,29.62,88568.00,7640.00,1.21,
0000034088,2005,3,XOM,32.91,100717.00,9920.00,1.60,15.93
0000034088,2006,1,XOM,31.85,88980.00,8400.00,1.38,17.36
0000034088,2006,2,XOM,32.27,99034.00,10360.00,1.74,18.38
0000034088,2006,3,XOM,35.46,99593.00,10490.00,1.79,18.53
0000034088,2007,1,XOM,40.21,87223.00,9280.00,1.62,15.58
0000034088,2007,2,XOM,44.90,98350.00,10260.00,1.85,18.23
0000034088,2007,3,XOM,49.74,102337.00,9410.00,1.72,
0000034088,2008,1,XOM,45.83,116854.00,10890.00,2.05,17.29
0000034088,2008,2,XOM,47.96,138072.00,11680.00,2.25,16.09
0000034088,2008,3,XOM,42.48,137737.00,14830.00,2.89,18.98
0000034088,2009,1,XOM,37.66,64028.00,4550.00,0.92,12.25
0000034088,2009,2,XOM,38.89,74457.00,3950.00,0.82,10.09
0000034088,2009,3,XOM,38.40,82260.00,4730.00,0.98,11.19
0000034088,2010,1,XOM,37.95,90251.00,6300.00,1.33,13.43
0000034088,2010,2,XOM,32.55,92486.00,7560.00,1.61,13.73
0000034088,2010,3,XOM,35.50,95298.00,7350.00,1.44,13.55
0000034088,2011,1,XOM,48.89,114004.00,10650.00,2.14,16.59
0000034088,2011,2,XOM,47.56,125486.00,10680.00,2.19,14.83
0000034088,2011,3,XOM,42.73,125330.00,10330.00,2.13,15.00
0000034088,2012,1,XOM,51.61,124053.00,9450.00,2.00,14.12
0000034088,2012,2,XOM,51.27,127363.00,15910.00,3.41,20.57
0000034088,2012,3,XOM,55.15,115706.00,9570.00,2.09,14.97
0000034088,2013,1,XOM,55.03,108807.00,9500.00,2.12,14.75
0000034088,2013,2,XOM,55.56,106469.00,6860.00,1.55,12.00
0000034088,2013,3,XOM,53.27,112372.00,7870.00,1.79,
0000034088,2014,1,XOM,61.32,106773.00,9100.00,2.10,14.26
0000034088,2014,2,XOM,63.64,111647.00,8780.00,2.05,12.67
0000034088,2014,3,XOM,59.86,107490.00,8070.00,1.89,12.47
0000034088,2015,1,XOM,54.90,67618.00,4940.00,1.17,9.94
0000034088,2015,2,XOM,54.18,74113.00,4190.00,1.00,9.50
0000034088,2015,3,XOM,48.87,67344.00,4240.00,1.01,8.54
0000034088,2016,1,XOM,55.93,48707.00,1810.00,0.43,
0000034088,2016,2,XOM,63.25,57694.00,1700.00,0.41,4.15
0000034088,2016,3,XOM,59.39,58677.00,2650.00,0.63,5.50
0000034088,2017,1,XOM,56.81,63287.00,4010.00,0.95,6.09
0000034088,2017,2,XOM,56.45,60825.00,3350.00,0.78,6.83
0000034088,2017,3,XOM,57.88,66165.00,3970.00,0.93,8.44
0000034088,2018,1,XOM,53.71,68211.00,4650.00,1.09,7.13
0000034088,2018,2,XOM,60.16,73501.00,3950.00,0.92,9.06
0000034088,2018,3,XOM,62.46,76605.00,6240.00,1.46,11.85
0000034088,2019,1,XOM,60.63,63625.00,2350.00,0.55,6.74
0000034088,2019,2,XOM,58.16,69091.00,3130.00,0.73,
0000034088,2019,3,XOM,54.26,65049.00,3170.00,0.75,7.81
0000034088,2020,1,XOM,29.95,56158.00,-610.00,-0.14,-0.46
0000034088,2020,2,XOM,35.96,32605.00,-1080.00,-0.26,-5.03
0000034088,2020,3,XOM,28.15,46199.00,-680.00,-0.15,-0.80
0000034088,2021,1,XOM,47.68,59147.00,2730.00,0.64,6.51
0000034088,2021,2,XOM,54.66,67742.00,4690.00,1.10,9.32
0000034088,2021,3,XOM,51.74,73786.00,6750.00,1.57,13.02
0000034088,2022,1,XOM,74.44,90500.00,5480.00,1.28,9.45
0000034088,2022,2,XOM,77.98,115681.00,17850.00,4.21,21.52
0000034088,2022,3,XOM,80.27,112070.00,19660.00,4.68,22.69
0000034088,2023,1,XOM,102.41,86644.00,11430.00,2.79,19.41
0000034088,2023,2,XOM,101.03,82914.00,7880.00,1.94,14.04
0000034088,2023,3,XOM,111.67,90760.00,9070.00,2.25,15.10
0000034088,2024,1,XOM,112.44,83083.00,8220.00,2.06,14.88
0000034088,2024,2,XOM,112.27,93060.00,9240.00,2.14,14.68
0000034088,2024,3,XOM,115.23,90016.00,8610.00,1.92,14.47
0000066740,2001,1,MMM,22.26,4170.00,453.00,1.14,17.67
0000066740,2001,2,MMM,24.57,4079.00,202.00,0.51,8.19
0000066740,2001,3,MMM,21.31,3967.00,394.00,1.00,15.63
0000066740,2002,1,MMM,25.17,3890.00,452.00,1.16,18.32
0000066740,2002,2,MMM,27.05,4161.00,466.00,1.19,16.48
0000066740,2002,3,MMM,24.30,4143.00,545.00,1.40,20.54
0000066740,2003,1,MMM,29.02,4318.00,502.00,1.29,18.08
0000066740,2003,2,MMM,28.94,4580.00,619.00,1.58,20.92
0000066740,2003,3,MMM,31.14,4616.00,663.00,0.85,22.33
0000066740,2004,1,MMM,37.24,4939.00,722.00,0.92,22.60
0000066740,2004,2,MMM,41.12,5012.00,773.00,0.99,23.70
0000066740,2004,3,MMM,36.70,4969.00,775.00,0.99,23.80
0000066740,2005,1,MMM,39.70,5166.00,809.00,1.05,23.70
0000066740,2005,2,MMM,33.68,5294.00,776.00,1.01,24.20
0000066740,2005,3,MMM,34.37,5382.00,853.00,1.12,24.00
0000066740,2006,1,MMM,35.88,5595.00,899.00,1.19,24.50
0000066740,2006,2,MMM,38.49,5688.00,882.00,1.17,20.66
0000066740,2006,3,MMM,35.69,5858.00,894.00,1.20,22.91
0000066740,2007,1,MMM,37.10,5937.00,1368.00,1.88,35.40
0000066740,2007,2,MMM,42.36,6142.00,917.00,1.28,22.73
0000066740,2007,3,MMM,45.93,6177.00,960.00,1.34,23.07
0000066740,2008,1,MMM,39.32,6463.00,988.00,1.40,23.22
0000066740,2008,2,MMM,34.80,6739.00,945.00,1.35,21.50
0000066740,2008,3,MMM,34.40,6558.00,991.00,1.43,23.07
0000066740,2009,1,MMM,25.51,5089.00,518.00,0.75,15.78
0000066740,2009,2,MMM,31.11,5719.00,783.00,1.12,20.84
0000066740,2009,3,MMM,38.48,6193.00,957.00,1.36,23.86
0000066740,2010,1,MMM,44.15,6348.00,930.00,1.31,22.76
0000066740,2010,2,MMM,41.99,6731.00,1121.00,1.57,23.71
0000066740,2010,3,MMM,46.38,6874.00,1106.00,1.55,22.93
0000066740,2011,1,MMM,50.63,7311.00,1081.00,1.52,21.58
0000066740,2011,2,MMM,51.66,7680.00,1160.00,1.63,21.55
0000066740,2011,3,MMM,39.37,7531.00,1088.00,1.54,21.00
0000066740,2012,1,MMM,49.60,7486.00,1125.00,1.61,21.83
0000066740,2012,2,MMM,50.16,7534.00,1167.00,1.68,22.94
0000066740,2012,3,MMM,52.07,7497.00,1161.00,1.68,22.38
0000066740,2013,1,MMM,60.66,7634.00,1129.00,1.63,21.56
0000066740,2013,2,MMM,62.75,7752.00,1197.00,1.74,21.94
0000066740,2013,3,MMM,68.91,7916.00,1230.00,1.81,21.95
0000066740,2014,1,MMM,79.18,7831.00,1207.00,1.83,21.91
0000066740,2014,2,MMM,84.12,8134.00,1267.00,1.94,22.83
0000066740,2014,3,MMM,83.70,8137.00,1303.00,2.02,23.37
0000066740,2015,1,MMM,98.58,7578.00,1199.00,1.88,22.82
0000066740,2015,2,MMM,92.80,7686.00,1300.00,2.06,23.93
0000066740,2015,3,MMM,85.86,7712.00,1296.00,2.09,24.33
0000066740,2016,1,MMM,102.31,7409.00,1275.00,2.10,24.12
0000066740,2016,2,MMM,108.24,7662.00,1291.00,2.13,24.34
0000066740,2016,3,MMM,109.60,7709.00,1329.00,2.20,24.72
0000066740,2017,1,MMM,120.54,7685.00,1323.00,2.21,23.09
0000066740,2017,2,MMM,131.94,7810.00,1583.00,2.65,27.97
0000066740,2017,3,MMM,133.79,8172.00,1429.00,2.39,24.98
0000066740,2018,1,MMM,141.46,8278.00,602.00,1.01,12.16
0000066740,2018,2,MMM,127.63,8390.00,1857.00,3.14,28.63
0000066740,2018,3,MMM,137.62,8152.00,1543.00,2.64,24.72
0000066740,2019,1,MMM,137.58,7863.00,891.00,1.54,14.45
0000066740,2019,2,MMM,115.76,8171.00,1127.00,1.95,20.82
0000066740,2019,3,MMM,110.79,7991.00,1583.00,2.75,25.14
0000066740,2020,1,MMM,93.63,8075.00,1292.00,2.24,20.60
0000066740,2020,2,MMM,108.06,7176.00,1290.00,2.24,24.23
0000066740,2020,3,MMM,111.97,8350.00,1413.00,2.45,22.86
0000066740,2021,1,MMM,136.97,8851.00,1624.00,2.80,22.52
0000066740,2021,2,MMM,142.24,8950.00,1524.00,2.62,22.02
0000066740,2021,3,MMM,126.58,8942.00,1434.00,2.47,19.99
0000066740,2022,1,MMM,109.35,8829.00,1299.00,2.27,18.58
0000066740,2022,2,MMM,96.01,8702.00,78.00,0.14,1.26
0000066740,2022,3,MMM,82.82,8619.00,3859.00,6.79,48.22
0000066740,2023,1,MMM,80.76,8031.00,976.00,1.77,15.44
0000066740,2023,2,MMM,78.07,8325.00,-6841.00,-12.35,-107.60
0000066740,2023,3,MMM,74.12,8312.00,-2075.00,-3.74,-31.94
0000066740,2024,1,MMM,86.71,8003.00,928.00,1.67,18.74
0000066740,2024,2,MMM,100.61,6255.00,1145.00,2.07,20.33
0000066740,2024,3,MMM,135.31,6294.00,1372.00,2.49,20.91
0000070858,2001,1,BACRP,,7584.00,1870.00,1.16,38.49
0000070858,2001,2,BACRP,,8771.00,2023.00,1.26,35.83
0000070858,2001,3,BACRP,,8633.00,841.00,0.52,
0000070858,2002,1,BACRP,,8593.00,2179.00,1.41,38.43
0000070858,2002,2,BACRP,,8575.00,2221.00,1.45,
0000070858,2002,3,BACRP,,8522.00,2235.00,1.49,
0000070858,2003,1,BACRP,,8894.00,2424.00,1.62,40.67
0000070858,2003,2,BACRP,,9620.00,2738.00,1.83,42.45
0000070858,2003,3,BACRP,,9743.00,2922.00,1.96,43.65
0000070858,2004,1,BACRP,,9518.00,2681.00,1.86,41.75
0000070858,2004,2,BACRP,,13021.00,3849.00,1.89,
0000070858,2004,3,BACRP,,12560.00,3764.00,0.93,44.97
0000070858,2005,1,BACRP,,14022.00,4695.00,1.16,50.24
0000070858,2005,2,BACRP,,14015.00,4296.00,1.07,46.00
0000070858,2005,3,BACRP,,14607.00,4127.00,1.03,42.40
0000070858,2006,1,BACRP,,17677.00,4986.00,1.08,42.40
0000070858,2006,2,BACRP,,18228.00,5475.00,1.21,46.62
0000070858,2006,3,BACRP,,18653.00,5416.00,1.20,
0000070858,2007,1,BACRP,,18093.00,5255.00,1.18,43.24
0000070858,2007,2,BACRP,,19563.00,5761.00,1.29,
0000070858,2007,3,BACRP,,15929.00,3698.00,0.83,33.63
0000070858,2008,1,BACRP,,17003.00,1210.00,0.23,
0000070858,2008,2,BACRP,,20315.00,3410.00,0.73,24.20
0000070858,2008,3,BACRP,,19621.00,1177.00,0.15,7.70
0000070858,2009,1,BACRP,,35758.00,4247.00,0.44,15.03
0000070858,2009,2,BACRP,,32774.00,3224.00,0.33,7.26
0000070858,2009,3,BACRP,,26035.00,-1001.00,-0.26,-7.59
0000070858,2010,1,BACRP,,31969.00,3182.00,0.28,
0000070858,2010,2,BACRP,,29153.00,3123.00,0.28,13.02
0000070858,2010,3,BACRP,,26700.00,-7647.00,-0.77,-1.93
0000070858,2011,1,BACRP,,26877.00,2049.00,0.17,
0000070858,2011,2,BACRP,,13483.00,-8826.00,-0.90,-93.65
0000070858,2011,3,BACRP,,28702.00,6232.00,0.56,
0000070858,2012,1,BACRP,,22485.00,653.00,0.03,
0000070858,2012,2,BACRP,,22202.00,2463.00,0.19,
0000070858,2012,3,BACRP,,20428.00,340.00,0.00,
0000070858,2013,1,BACRP,,23408.00,1483.00,0.10,
0000070858,2013,2,BACRP,,22949.00,4012.00,0.32,
0000070858,2013,3,BACRP,,21743.00,2497.00,0.20,
0000070858,2014,1,BACRP,,22767.00,-514.00,-0.05,
0000070858,2014,2,BACRP,,21960.00,2291.00,0.19,
0000070858,2014,3,BACRP,,21434.00,-232.00,-0.04,3.06
0000070858,2015,1,BACRP,,21421.00,3357.00,0.27,
0000070858,2015,2,BACRP,26.39,22345.00,5320.00,0.45,34.67
0000070858,2015,3,BACRP,26.98,20913.00,4508.00,0.37,
0000070858,2016,1,BACRP,28.20,19727.00,2680.00,0.21,
0000070858,2016,2,BACRP,28.83,20398.00,4232.00,0.36,
0000070858,2016,3,BACRP,29.48,21635.00,4955.00,0.41,33.76
0000070858,2017,1,BACRP,30.81,22248.00,4856.00,0.41,
0000070858,2017,2,BACRP,30.81,22829.00,5269.00,0.46,36.69
0000070858,2017,3,BACRP,31.50,21839.00,5587.00,0.48,
0000070858,2018,1,BACRP,32.92,23125.00,6918.00,0.62,
0000070858,2018,2,BACRP,33.66,22609.00,6784.00,0.64,
0000070858,2018,3,BACRP,34.41,22777.00,7167.00,0.66,
0000070858,2019,1,BACRP,35.97,23004.00,6869.00,0.70,
0000070858,2019,2,BACRP,36.77,23084.00,7348.00,0.75,
0000070858,2019,3,BACRP,37.59,22807.00,5777.00,0.56,
0000070858,2020,1,BACRP,39.29,22767.00,4010.00,0.40,
0000070858,2020,2,BACRP,40.17,22326.00,3533.00,0.38,17.02
0000070858,2020,3,BACRP,41.07,20336.00,4881.00,0.51,
0000070858,2021,1,BACRP,5.37,22821.00,8050.00,0.86,
0000070858,2021,2,BACRP,145.33,21466.00,9224.00,1.03,37.45
